PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,Steal,Runner,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,season
11,2020/8/10,28:07.9,2020/8/10,28:07.9,2,4,"Takahisa, Hayakawa",1000073877,Left,WAS_EDA,"Yuki, Suyama",1000073581.0,Left,MEI_MEI,Undefined,1,Top,1,1,2,Fastball,Four-Seam,StrikeCalled,Strikeout,Undefined,,Undefined,0,0,,,,154.39656,-2.447892,2.975781,2419.534649,160.001123,11:15,1.687922,-0.380448,1.642605,-28.3906,49.5205,-17.2088,0.703353,0.298324,142.4851,-4.574061,1.773754,0.398616,,,,,,,,,,,,10.4752,27.0956,0.300877,15.24,1.618839,-2.10611,-42.416178,-1.921475,2.49669,8.372023,-3.348599,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20200810-JinguStadium-2,4604cc70-daca-11ea-b2f9-c9bbca5d2268,e6a1fa76-8fc0-40e4-9e95-fc2e5084e7b8,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,152.17669,,,11.91146,,,,16.797378,-42.722464,4.186011,1.686894,-1.798969,-1.674299,0.379598,-2.197451,1.248345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.39573,2.318534,1.479936,0.838599,-0.419545,0.634208,-0.324224,0.538595,1.422899,-1.297738,20.035111,2.143548,-17.997347,0.552121,24.529531,-1.537629,1.448416,4.712995,-4.614969,-1.334886,-22.029221,2.551809,鈴木 隆行,20S
12,2020/8/10,28:31.1,2020/8/10,28:31.1,3,1,"Takahisa, Hayakawa",1000073877,Left,WAS_EDA,"Kazuya, Maruyama",1000073566.0,Left,MEI_MEI,Undefined,1,Top,2,0,0,Cutter,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,128.33029,2.469733,-0.623285,1363.032688,301.698924,4:00,1.684409,-0.402485,1.636975,-132.1645,-19.5949,36.7212,1.069017,-0.213395,118.91911,-6.965441,1.948113,0.479143,,,,,,,,,,,,-18.8281,-10.4092,0.416287,15.24,1.740552,0.208095,-35.325256,0.960854,-3.10725,5.913738,-11.524505,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20200810-JinguStadium-2,53d21fb0-daca-11ea-b2f9-c9bbca5d2268,e6a1fa76-8fc0-40e4-9e95-fc2e5084e7b8,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,126.60102,,,9.41118,,,,16.804193,-35.586152,2.956869,1.686948,1.469279,-5.762252,0.404083,0.345177,-1.553625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鈴木 隆行,20S
13,2020/8/10,28:45.2,2020/8/10,28:45.2,3,2,"Takahisa, Hayakawa",1000073877,Left,WAS_EDA,"Kazuya, Maruyama",1000073566.0,Left,MEI_MEI,Undefined,1,Top,2,1,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,,,153.30125,-2.597895,2.379076,2526.107051,158.05611,11:15,1.672053,-0.402656,1.709997,-26.0605,52.4235,-20.1904,0.671215,0.072664,141.18417,-4.574794,0.96173,0.400078,,,,,,,,,,,,11.713,28.9021,0.342247,15.24,1.602298,-1.637575,-42.133069,-1.998827,2.747754,8.481506,-3.026526,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20200810-JinguStadium-2,5c3cf850-daca-11ea-b2f9-c9bbca5d2268,e6a1fa76-8fc0-40e4-9e95-fc2e5084e7b8,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,151.62026,,,12.11708,,,,16.729871,-42.431925,4.240753,1.67085,-1.892184,-1.513263,0.401654,-1.734395,1.373877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鈴木 隆行,20S
14,2020/8/10,28:56.5,2020/8/10,28:56.5,3,3,"Takahisa, Hayakawa",1000073877,Left,WAS_EDA,"Kazuya, Maruyama",1000073566.0,Left,MEI_MEI,Undefined,1,Top,2,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,154.42383,-3.770681,3.515729,2404.874447,159.645452,11:15,1.692803,-0.344613,1.750683,-24.0504,53.529,-18.9633,0.378669,0.464718,141.70782,-5.612007,2.183675,0.397766,,,,,,,,,,,,11.9535,30.4563,0.256832,15.24,1.595202,-2.495888,-42.340968,-2.867301,2.820341,8.932272,-2.620715,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20200810-JinguStadium-2,630592a0-daca-11ea-b2f9-c9bbca5d2268,e6a1fa76-8fc0-40e4-9e95-fc2e5084e7b8,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,152.50162,,,12.71601,,,,16.689045,-42.645563,4.466136,1.691455,-2.777933,-1.310358,0.343583,-2.592063,1.410171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鈴木 隆行,20S
15,2020/8/10,29:14.5,2020/8/10,29:14.5,3,4,"Takahisa, Hayakawa",1000073877,Left,WAS_EDA,"Kazuya, Maruyama",1000073566.0,Left,MEI_MEI,Undefined,1,Top,2,2,1,Fastball,Four-Seam,InPlay,Undefined,LineDrive,LineDrive,Out,1,0,,,,153.16207,-2.933045,1.986626,2432.423189,153.706979,11:00,1.67795,-0.406267,1.742015,-28.7917,50.1034,-23.5175,0.556006,-0.07714,140.13195,-5.11666,0.331488,0.401125,131.46798,19.521394,-26.424272,4106.417866,28.818189,8.414448,-17.135848,76.974472,,-36.369441,2.916458,13.3741,28.3117,0.357416,15.24,1.601018,-1.330753,-42.072198,-2.254448,3.102491,9.190675,-3.238949,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20200810-JinguStadium-2,6dbd1a60-daca-11ea-b2f9-c9bbca5d2268,e6a1fa76-8fc0-40e4-9e95-fc2e5084e7b8,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,151.2247,8.784261,,13.03012,,,,16.697875,-42.389475,4.595337,1.676915,-2.142634,-1.619474,0.405205,-1.437855,1.551246,0.288535,0.543123,0.071698,122.63653,0.288523,30.823877,-5.158609,0.978137,-0.156813,0.009812,0.002979,-0.000857,7.4e-05,0.543136,12.202724,-4.806779,0.255447,-0.050513,0.019411,-0.005643,0.00106,-8.7e-05,0.071677,-15.316623,-0.770334,0.383335,-0.069124,-0.00482,0.006963,-0.001685,0.000144,,,,,,,,,,,,,,,,,,,,,,,鈴木 隆行,20S
16,2020/8/10,31:38.4,2020/8/10,31:38.4,1,1,"Yu, Takeda",1000073601,Right,MEI_MEI,"Ginsuke, Kaneko",1000073884.0,Right,WAS_EDA,Undefined,1,Bottom,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,142.98087,-2.852016,-4.602727,2270.843797,213.564793,1:00,1.643822,0.829034,1.887347,-47.6963,40.9602,25.4386,0.361041,-0.214578,131.98889,-6.387862,-2.803332,0.425216,,,,,,,,,,,,-16.1262,23.8679,-0.724701,15.24,1.575162,3.037421,-39.231291,-2.12705,-3.278938,7.375934,-4.953598,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20200810-JinguStadium-2,c37f99f0-daca-11ea-b2f9-c9bbca5d2268,e6a1fa76-8fc0-40e4-9e95-fc2e5084e7b8,v3,,,,"Shota, Shinohara",1000073555,Right,MEI_MEI,142.65676,,,10.99198,,,,16.552754,-39.477332,3.687967,1.643359,-1.961811,-2.476799,-0.827845,3.146798,-1.639469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鈴木 隆行,20S
17,2020/8/10,31:50.1,2020/8/10,31:50.1,1,2,"Yu, Takeda",1000073601,Right,MEI_MEI,"Ginsuke, Kaneko",1000073884.0,Right,WAS_EDA,Undefined,1,Bottom,0,1,0,Fastball,Four-Seam,InPlay,Undefined,GroundBall,GroundBall,Single,0,0,,,,142.77813,-1.425076,-3.414485,2287.166325,213.875359,1:15,1.637917,0.851099,1.932015,-47.5996,40.2935,25.3632,0.761223,0.145423,131.83949,-4.972956,-1.611367,0.423382,150.02376,-15.636611,-6.390804,,,,,3.592042,,-12.194293,0.06952,-15.4206,22.7087,-0.77673,15.24,1.603498,2.226821,-39.283166,-1.14039,-3.146452,7.329489,-5.173095,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20200810-JinguStadium-2,ca7bc760-daca-11ea-b2f9-c9bbca5d2268,e6a1fa76-8fc0-40e4-9e95-fc2e5084e7b8,v3,,,,"Shota, Shinohara",1000073555,Right,MEI_MEI,143.27502,0.788563,,10.93865,,,,16.50825,-39.519089,3.664744,1.637525,-0.973877,-2.586547,-0.850037,2.328099,-1.573226,0.751682,0.788563,-0.406259,,0.751667,39.884353,-2.778691,,,,,,,0.788567,-11.233182,-1.580256,,,,,,,-0.406246,-4.469299,-8.648147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鈴木 隆行,20S
18,2020/8/10,32:27.4,2020/8/10,32:27.4,2,1,"Yu, Takeda",1000073601,Right,MEI_MEI,"Takuya, Nakagawa",1000074092.0,Left,WAS_EDA,Undefined,1,Bottom,0,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,,Undefined,0,0,1,,,145.29691,-2.609896,-5.069189,2196.809328,223.393365,1:30,1.638199,0.807433,1.880383,-50.5428,35.6484,31.2365,0.394634,-0.31102,133.76482,-6.347537,-2.862501,0.419263,,,,,,,,,,,,-19.4982,20.9679,-0.69207,15.24,1.574575,3.382155,-39.840345,-2.007668,-4.079041,7.793161,-5.420159,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20200810-JinguStadium-2,e0b8ae30-daca-11ea-b2f9-c9bbca5d2268,e6a1fa76-8fc0-40e4-9e95-fc2e5084e7b8,v3,,,,"Shota, Shinohara",1000073555,Right,MEI_MEI,144.68254,,,11.5321,,,,16.559736,-40.097667,3.89658,1.637912,-1.8287,-2.71008,-0.805969,3.516841,-2.03952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鈴木 隆行,20S
19,2020/8/10,32:46.7,2020/8/10,32:46.7,2,2,"Yu, Takeda",1000073601,Right,MEI_MEI,"Takuya, Nakagawa",1000074092.0,Left,WAS_EDA,Undefined,1,Bottom,0,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,1,,,143.09281,-2.613522,-4.463404,2270.084449,207.512093,1:00,1.634461,0.80671,1.885069,-46.8631,41.0347,20.1225,0.427533,-0.250789,132.95358,-6.075889,-3.040258,0.423393,,,,,,,,,,,,-13.0916,23.5997,-0.705128,15.24,1.571242,2.973747,-39.302848,-1.964851,-2.69013,6.867732,-4.957251,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20200810-JinguStadium-2,ec300380-daca-11ea-b2f9-c9bbca5d2268,e6a1fa76-8fc0-40e4-9e95-fc2e5084e7b8,v3,,,,"Shota, Shinohara",1000073555,Right,MEI_MEI,143.27121,,,10.13923,,,,16.555332,-39.53202,3.433866,1.634048,-1.799431,-2.478626,-0.805858,3.063515,-1.345065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鈴木 隆行,20S
20,2020/8/10,33:10.2,2020/8/10,33:10.2,2,3,"Yu, Takeda",1000073601,Right,MEI_MEI,"Takuya, Nakagawa",1000074092.0,Left,WAS_EDA,Undefined,1,Bottom,0,2,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,1,,,142.33721,-2.902758,-3.794564,2162.259558,213.037677,1:00,1.615421,0.818682,1.973784,-49.4965,37.8534,23.1501,0.305519,-0.013436,132.95903,-6.558798,-2.145119,0.422071,,,,,,,,,,,,-14.3299,22.2317,-0.73843,15.24,1.550275,2.495143,-39.15236,-2.157763,-2.934786,6.477103,-5.253568,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20200810-JinguStadium-2,fa3b7130-daca-11ea-b2f9-c9bbca5d2268,e6a1fa76-8fc0-40e4-9e95-fc2e5084e7b8,v3,,,,"Shota, Shinohara",1000073555,Right,MEI_MEI,143.71975,,,9.37818,,,,16.466911,-39.354809,3.238551,1.615152,-1.993558,-2.626784,-0.817851,2.586872,-1.467393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鈴木 隆行,20S
21,2020/8/10,33:35.0,2020/8/10,33:35.0,2,4,"Yu, Takeda",1000073601,Right,MEI_MEI,"Takuya, Nakagawa",1000074092.0,Left,WAS_EDA,Undefined,1,Bottom,0,3,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,1,,,142.80802,-1.370427,-3.083505,2244.663439,210.675249,1:00,1.654166,0.817559,1.95859,-47.6653,39.2388,21.9194,0.79295,0.172055,132.7997,-4.912888,-1.52189,0.420993,,,,,,,,,,,,-13.2511,22.0664,-0.751705,15.24,1.621678,2.018875,-39.332068,-1.103011,-2.731026,6.760415,-5.258818,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20200810-JinguStadium-2,08f7b850-dacb-11ea-b2f9-c9bbca5d2268,e6a1fa76-8fc0-40e4-9e95-fc2e5084e7b8,v3,,,,"Shota, Shinohara",1000073555,Right,MEI_MEI,144.08792,,,10.00832,,,,16.481734,-39.544922,3.380208,1.6538,-0.937436,-2.629409,-0.816624,2.104862,-1.365513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鈴木 隆行,20S
22,2020/8/10,33:52.8,2020/8/10,33:52.8,2,5,"Yu, Takeda",1000073601,Right,MEI_MEI,"Takuya, Nakagawa",1000074092.0,Left,WAS_EDA,Undefined,1,Bottom,0,3,1,Fastball,Four-Seam,FoulBall,Undefined,Undefined,,Undefined,0,0,1,,,142.2056,-1.946381,-3.541646,2203.144596,214.579544,1:15,1.644411,0.813838,1.912882,-46.4278,42.2327,27.3982,0.632032,0.091512,131.67156,-5.400295,-1.59642,0.425226,126.76565,35.874112,-102.468302,4764.376123,,,,,,,,-16.4367,23.95,-0.735611,15.24,1.597728,2.293656,-39.115287,-1.489418,-3.334844,7.043865,-4.947443,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20200810-JinguStadium-2,139687f0-dacb-11ea-b2f9-c9bbca5d2268,e6a1fa76-8fc0-40e4-9e95-fc2e5084e7b8,v3,,,,"Shota, Shinohara",1000073555,Right,MEI_MEI,142.65355,11.039054,,10.53405,,,,16.527404,-39.346439,3.521933,1.643941,-1.327062,-2.473721,-0.812675,2.403093,-1.667422,0.048496,0.557164,-0.065055,54.917641,0.048496,-6.160273,-2.446854,0.369075,-0.081839,0.014919,-0.003111,0.000561,-4e-05,0.557164,20.634852,-6.64591,0.661401,-0.136346,0.029827,-0.006194,0.001637,-0.000348,-0.065055,-27.860128,3.089627,-0.529493,0.1098,-0.022103,0.005423,-0.001794,0.000469,,,,,,,,,,,,,,,,,,,,,,,鈴木 隆行,20S
23,2020/8/10,34:15.4,2020/8/10,34:15.4,2,6,"Yu, Takeda",1000073601,Right,MEI_MEI,"Takuya, Nakagawa",1000074092.0,Left,WAS_EDA,Undefined,1,Bottom,0,3,2,Fastball,Four-Seam,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,1,,,144.35027,-1.56899,-4.33287,2268.151474,210.893768,1:00,1.629508,0.816942,1.815293,-46.7398,42.0532,23.3795,0.717241,-0.176319,131.25765,-5.061307,-2.686069,0.425544,125.08885,-10.554247,-15.458487,,,,,3.361956,,-13.673141,0.081765,-15.2048,23.6231,-0.713433,15.24,1.588288,2.880787,-39.583856,-1.254059,-3.101906,8.641587,-4.98732,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20200810-JinguStadium-2,2118a160-dacb-11ea-b2f9-c9bbca5d2268,e6a1fa76-8fc0-40e4-9e95-fc2e5084e7b8,v3,,,,"Shota, Shinohara",1000073555,Right,MEI_MEI,142.54708,0.534411,,13.09262,,,,16.624169,-39.88489,4.320794,1.628947,-1.080323,-2.49366,-0.815669,2.988844,-1.550953,0.609559,0.534411,-0.102593,,0.609573,32.921129,-5.190968,,,,,,,0.534408,-6.364037,-2.103143,,,,,,,-0.102659,-9.09413,7.717792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鈴木 隆行,20S
24,2020/8/10,34:56.1,2020/8/10,34:56.1,3,1,"Yu, Takeda",1000073601,Right,MEI_MEI,"Kotaro, Takizawa",1000073989.0,Left,WAS_EDA,Undefined,1,Bottom,1,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,2,,,114.03021,4.793443,-0.641135,2426.639217,16.41365,6:30,1.704998,0.730746,1.701898,-186.1048,-42.514,-13.8228,1.211614,0.41002,104.61785,-8.534512,-1.611711,0.541151,,,,,,,,,,,,6.4762,-23.2623,-0.712871,15.24,1.816283,0.409579,-31.300732,1.926353,0.829105,5.228919,-12.784781,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20200810-JinguStadium-2,3955ec10-dacb-11ea-b2f9-c9bbca5d2268,e6a1fa76-8fc0-40e4-9e95-fc2e5084e7b8,v3,,,,"Shota, Shinohara",1000073555,Right,MEI_MEI,112.09451,,,9.41236,,,,16.739743,-31.550275,2.61446,1.709791,2.536491,-6.392391,-0.731473,0.370011,0.414553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鈴木 隆行,20S
25,2020/8/10,35:16.1,2020/8/10,35:16.1,3,2,"Yu, Takeda",1000073601,Right,MEI_MEI,"Kotaro, Takizawa",1000073989.0,Left,WAS_EDA,Undefined,1,Bottom,1,1,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,2,,,145.64136,-2.579217,-3.10061,2260.901996,213.528928,1:00,1.668495,0.819564,1.897169,-38.2124,47.3253,29.5823,0.559468,0.242557,133.50979,-5.461544,-1.000846,0.41767,,,,,,,,,,,,-17.4011,27.0905,-0.750549,15.24,1.607262,2.0215,-40.015924,-1.926773,-3.657183,8.19474,-4.113042,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20200810-JinguStadium-2,453e0490-dacb-11ea-b2f9-c9bbca5d2268,e6a1fa76-8fc0-40e4-9e95-fc2e5084e7b8,v3,,,,"Shota, Shinohara",1000073555,Right,MEI_MEI,145.23416,,,12.13156,,,,16.542535,-40.281783,4.09737,1.667607,-1.793335,-2.056521,-0.818057,2.140149,-1.828592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鈴木 隆行,20S
26,2020/8/10,35:40.8,2020/8/10,35:40.8,3,3,"Yu, Takeda",1000073601,Right,MEI_MEI,"Kotaro, Takizawa",1000073989.0,Left,WAS_EDA,Undefined,1,Bottom,1,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,2,,,145.45638,-1.571566,-4.966359,2277.081314,209.380849,1:00,1.648347,0.789755,1.82176,-40.835,46.5131,24.5628,0.794175,-0.371357,132.40634,-4.643206,-3.238509,0.422067,,,,,,,,,,,,-16.14,25.8391,-0.671396,15.24,1.607594,3.337147,-39.857878,-1.235348,-3.34699,8.561591,-4.448322,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20200810-JinguStadium-2,54028910-dacb-11ea-b2f9-c9bbca5d2268,e6a1fa76-8fc0-40e4-9e95-fc2e5084e7b8,v3,,,,"Shota, Shinohara",1000073555,Right,MEI_MEI,143.72124,,,13.05004,,,,16.61756,-40.152692,4.280795,1.647496,-1.082172,-2.224161,-0.788293,3.452399,-1.673495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鈴木 隆行,20S
27,2020/8/10,36:04.9,2020/8/10,36:04.9,3,4,"Yu, Takeda",1000073601,Right,MEI_MEI,"Kotaro, Takizawa",1000073989.0,Left,WAS_EDA,Undefined,1,Bottom,1,2,1,Splitter,Slider,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,2,,,135.93949,-1.073373,-2.949335,1618.648481,160.998064,11:15,1.688623,0.783814,1.831585,-86.7056,12.8855,-3.3234,0.518038,-0.082969,124.37821,-7.389497,-3.184431,0.450677,154.20706,-2.030053,32.391117,,,,,7.826611,,31.816013,0.177136,-0.481,8.3652,-0.712981,15.24,1.657221,1.939843,-37.350719,-1.036167,-0.087303,7.744067,-8.288297,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20200810-JinguStadium-2,6249ee50-dacb-11ea-b2f9-c9bbca5d2268,e6a1fa76-8fc0-40e4-9e95-fc2e5084e7b8,v3,,,,"Shota, Shinohara",1000073555,Right,MEI_MEI,134.59764,0.510326,,11.56127,,,,16.608178,-37.633319,3.872034,1.689514,-0.733707,-4.144149,-0.783829,1.943029,-0.043652,0.47746,0.510326,0.076861,306.968079,0.477729,36.127826,-7.23155,,,,,,,0.510657,-1.542088,-7.579706,,,,,,,0.076732,22.942011,-0.456563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鈴木 隆行,20S
28,2020/8/10,36:56.5,2020/8/10,36:56.5,4,1,"Yu, Takeda",1000073601,Right,MEI_MEI,"Hisashige, Iwamoto",1000074023.0,Right,WAS_EDA,Undefined,1,Bottom,2,0,0,Cutter,Slider,InPlay,Undefined,FlyBall,LineDrive,Double,0,1,3,,,135.42286,0.060937,-3.15668,2441.606026,129.860632,10:15,1.700612,0.825385,1.8356,-90.3025,9.8471,-7.9836,0.814815,-0.146493,123.92808,-6.520016,-3.72094,0.451938,164.31493,21.715685,-9.382075,2306.493033,33.014692,12.832078,-5.844389,118.854363,,-11.606104,4.444451,1.8107,5.9343,-0.749494,15.24,1.696165,2.089453,-37.216049,-0.309716,0.326796,7.582199,-8.735616,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20200810-JinguStadium-2,811e6310-dacb-11ea-b2f9-c9bbca5d2268,e6a1fa76-8fc0-40e4-9e95-fc2e5084e7b8,v3,,,,"Shota, Shinohara",1000073555,Right,MEI_MEI,134.2218,18.779903,,11.49479,,,,16.60428,-37.49297,3.791099,1.701651,0.00933,-4.367808,-0.825588,2.077518,0.163398,0.486416,0.790197,0.148849,165.700955,0.486446,41.836432,-7.8592,1.946277,-0.407228,0.072204,-0.010213,0.000976,-4.4e-05,0.790197,16.886904,-3.749997,-0.294454,0.154104,-0.042466,0.007498,-0.000715,2.8e-05,0.14887,-6.912727,0.197603,0.160359,-0.072748,0.018367,-0.00287,0.000262,-1.1e-05,,,,,,,,,,,,,,,,,,,,,,,鈴木 隆行,20S
29,2020/8/10,37:53.4,2020/8/10,37:53.4,5,1,"Yu, Takeda",1000073601,Right,MEI_MEI,"Takuya, Hiruma",1000074108.0,Left,WAS_EDA,Undefined,1,Bottom,2,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,2,,,144.40712,-1.855021,-2.975697,2104.579809,216.327981,1:15,1.682991,0.77521,1.922003,-47.6746,39.0349,26.7123,0.684479,0.206021,132.34211,-5.417807,-1.076107,0.420521,,,,,,,,,,,,-15.8667,22.3877,-0.710079,15.24,1.638664,1.933452,-39.699443,-1.45005,-3.279292,8.134179,-5.179616,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20200810-JinguStadium-2,a2fe1c00-dacb-11ea-b2f9-c9bbca5d2268,e6a1fa76-8fc0-40e4-9e95-fc2e5084e7b8,v3,,,,"Shota, Shinohara",1000073555,Right,MEI_MEI,144.24957,,,12.06501,,,,16.517532,-39.960344,4.067089,1.68251,-1.283916,-2.589808,-0.773781,2.038635,-1.639646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鈴木 隆行,20S
30,2020/8/10,38:12.4,2020/8/10,38:12.4,5,2,"Yu, Takeda",1000073601,Right,MEI_MEI,"Takuya, Hiruma",1000074108.0,Left,WAS_EDA,Undefined,1,Bottom,2,0,1,Splitter,Changeup,FoulBall,Undefined,Undefined,,Undefined,0,0,2,,,135.38057,-0.161376,-2.814908,1438.792936,223.497157,1:30,1.679252,0.781181,1.757972,-86.0445,16.1781,11.8962,0.772976,0.10103,122.41732,-6.449586,-1.977153,0.456592,,,,,,,,,,,,-8.141,9.6945,-0.710924,15.24,1.669211,1.762896,-37.129527,-0.454471,-1.44993,8.128664,-8.080036,WAS_EDA,MEI_MEI,JinguStadium,TeamExclusive,Team,20200810-JinguStadium-2,ae56ecd0-dacb-11ea-b2f9-c9bbca5d2268,e6a1fa76-8fc0-40e4-9e95-fc2e5084e7b8,v3,,,,"Shota, Shinohara",1000073555,Right,MEI_MEI,132.85392,,,12.96325,,,,16.679489,-37.443344,4.064332,1.680735,-0.142531,-4.040018,-0.780063,1.818873,-0.724965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鈴木 隆行,20S
